Id,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,RainTomorrow
84004,5.6,14.2,0.0,,,26.0,9.0,11.0,86.0,87.0,1014.2,,,7.3,0,1
52361,-3.5,-2.5,13.0,,,74.0,28.0,26.0,98.0,98.0,,,,-3.3,1,1
137781,17.7,36.5,0.0,15.8,12.1,52.0,28.0,24.0,12.0,6.0,1013.7,1.0,1.0,29.5,0,0
46712,11.2,17.5,14.6,3.4,0.0,28.0,17.0,7.0,85.0,89.0,1015.4,7.0,8.0,14.1,1,1
126092,0.8,15.1,0.0,,,39.0,7.0,15.0,96.0,58.0,,,,8.1,0,1
123704,23.4,37.7,0.0,11.0,12.3,33.0,17.0,13.0,33.0,38.0,1011.4,0.0,1.0,30.1,0,0
131968,9.5,12.7,4.4,3.6,2.5,91.0,15.0,31.0,87.0,79.0,986.1,7.0,5.0,10.5,1,1
35166,12.3,27.8,0.0,9.8,11.2,48.0,24.0,26.0,27.0,15.0,1007.3,1.0,7.0,19.0,0,0
379,13.1,34.7,0.0,,,28.0,7.0,19.0,51.0,22.0,1015.4,,,22.1,0,0
144771,3.2,21.3,0.0,,,31.0,13.0,15.0,54.0,22.0,1021.1,,,10.6,0,0
35972,15.6,27.6,5.6,,12.0,43.0,9.0,35.0,73.0,51.0,1016.6,4.0,1.0,21.7,1,0
66280,9.0,19.7,2.2,5.4,11.6,37.0,24.0,17.0,58.0,44.0,1017.2,4.0,6.0,14.7,1,0
121780,14.4,21.5,16.0,2.0,5.6,54.0,7.0,24.0,80.0,65.0,1013.2,7.0,5.0,18.6,1,1
80391,7.1,27.5,0.0,8.0,12.0,41.0,22.0,7.0,45.0,28.0,1019.3,1.0,3.0,16.9,0,0
128203,8.8,16.5,21.8,,,50.0,15.0,24.0,76.0,65.0,1009.8,,,14.0,1,1
74889,15.5,24.0,0.0,,,65.0,41.0,35.0,60.0,45.0,1012.3,,,23.9,0,0
27835,16.6,30.5,1.0,,,43.0,0.0,24.0,91.0,39.0,1009.4,,,19.5,0,0
122509,15.9,27.7,0.0,9.2,12.8,46.0,17.0,19.0,67.0,51.0,1010.8,1.0,1.0,20.0,0,0
82436,18.7,37.8,0.0,3.8,4.4,31.0,13.0,17.0,83.0,20.0,1013.8,,,20.9,0,0
34465,10.0,20.7,0.0,1.0,9.7,44.0,13.0,33.0,64.0,46.0,1027.0,6.0,1.0,14.6,0,0
80262,-0.4,13.0,0.2,0.6,9.1,22.0,2.0,7.0,100.0,53.0,1026.1,1.0,1.0,1.6,0,0
17037,8.7,15.4,0.0,,,,9.0,9.0,46.0,59.0,,5.0,5.0,10.0,0,1
63854,-0.2,12.8,5.2,,,50.0,6.0,28.0,92.0,53.0,1007.0,,2.0,4.3,1,0
92964,12.4,23.5,0.0,,,44.0,11.0,35.0,53.0,49.0,1023.9,,,18.8,0,0
1930,3.8,16.6,0.0,,,24.0,0.0,15.0,98.0,63.0,1017.7,4.0,,7.9,0,1
70371,4.4,15.8,0.0,0.8,9.1,13.0,9.0,2.0,100.0,53.0,1026.0,1.0,1.0,5.7,0,0
52431,4.9,16.2,0.0,,,44.0,24.0,22.0,43.0,36.0,,,,9.6,0,0
127518,14.5,26.8,0.0,,,35.0,17.0,20.0,65.0,61.0,1018.4,,,19.7,0,0
2628,13.4,17.3,13.4,,,54.0,22.0,22.0,85.0,69.0,1008.4,8.0,8.0,14.8,1,1
26257,15.7,33.0,0.0,,,43.0,11.0,20.0,72.0,36.0,,,,21.9,0,0
11527,19.8,22.0,0.0,,,30.0,17.0,13.0,69.0,87.0,1012.5,7.0,8.0,21.3,0,1
97416,14.2,21.6,0.0,4.0,9.3,44.0,17.0,13.0,35.0,44.0,1014.0,,,17.4,0,0
104768,11.5,16.0,0.0,2.0,4.5,61.0,24.0,30.0,83.0,58.0,1006.9,7.0,6.0,13.4,0,1
32214,16.6,26.5,0.0,8.0,11.2,46.0,9.0,19.0,56.0,60.0,1005.0,6.0,7.0,23.3,0,0
77152,9.4,18.3,2.2,4.4,7.3,33.0,11.0,19.0,75.0,56.0,1022.2,8.0,8.0,14.4,1,0
109217,6.4,15.6,14.6,3.8,9.3,,11.0,13.0,75.0,52.0,1006.9,3.0,6.0,10.2,1,1
84367,12.7,19.8,0.0,0.8,0.2,20.0,6.0,6.0,89.0,76.0,1010.9,8.0,8.0,15.8,0,1
49154,7.4,23.7,0.0,,,41.0,7.0,13.0,81.0,45.0,1021.9,,,13.1,0,1
62577,12.6,22.7,0.0,7.2,6.3,33.0,7.0,22.0,78.0,59.0,1015.3,8.0,4.0,16.4,0,1
124407,3.7,13.6,0.8,,,54.0,19.0,26.0,92.0,61.0,,,,8.6,0,1
8029,10.5,25.4,0.0,4.6,,50.0,17.0,19.0,37.0,12.0,1011.6,6.0,7.0,16.6,0,1
64554,14.5,36.8,0.0,7.6,12.3,54.0,9.0,22.0,71.0,17.0,1015.8,0.0,1.0,20.0,0,0
39129,10.7,20.4,0.0,0.6,,28.0,9.0,13.0,87.0,51.0,1022.9,6.0,8.0,13.3,0,0
50586,1.7,13.4,0.0,,,17.0,0.0,2.0,99.0,70.0,1019.1,,,3.6,0,0
135631,6.6,21.4,0.0,,,17.0,2.0,4.0,76.0,41.0,,8.0,1.0,12.9,0,0
47960,1.4,16.6,0.0,,,56.0,26.0,37.0,53.0,46.0,1014.9,,,10.8,0,0
25384,5.0,15.9,0.0,,,19.0,6.0,2.0,98.0,68.0,,,,8.8,0,1
123505,11.8,15.9,3.0,1.2,0.3,17.0,6.0,6.0,97.0,82.0,1015.3,8.0,7.0,12.7,1,1
33165,9.5,17.7,0.2,4.4,4.8,61.0,22.0,31.0,54.0,47.0,1003.0,6.0,6.0,12.9,0,1
90237,19.7,27.3,1.0,,,39.0,19.0,20.0,81.0,55.0,1015.3,8.0,8.0,21.2,0,1
9366,19.4,23.8,0.4,5.2,1.5,48.0,17.0,17.0,84.0,75.0,1016.9,8.0,8.0,21.8,0,1
75487,0.7,14.1,0.0,1.0,7.1,33.0,9.0,15.0,89.0,54.0,1015.7,1.0,5.0,4.6,0,0
131649,0.6,10.6,0.0,2.6,11.1,28.0,9.0,15.0,64.0,47.0,1020.4,,,6.7,0,0
128430,10.0,15.6,6.2,,,20.0,0.0,11.0,96.0,64.0,1022.9,,,11.3,1,0
118644,12.3,24.3,0.0,7.4,12.7,39.0,19.0,28.0,53.0,45.0,1017.3,6.0,5.0,20.5,0,0
132499,16.4,22.7,0.0,7.4,6.6,43.0,9.0,28.0,75.0,64.0,1007.7,5.0,6.0,18.1,0,1
2653,9.8,14.9,11.6,,,30.0,13.0,15.0,95.0,92.0,1008.3,8.0,8.0,11.6,1,1
53638,-4.2,1.8,0.0,,,37.0,17.0,13.0,74.0,95.0,,,,-2.1,0,1
90582,20.6,27.6,1.4,,,52.0,28.0,26.0,63.0,58.0,1023.9,,,24.3,1,1
116064,19.0,24.4,0.6,,0.1,,11.0,20.0,51.0,90.0,1010.6,8.0,8.0,20.3,0,1
7473,24.7,39.1,0.0,15.2,,33.0,19.0,9.0,52.0,20.0,1005.1,1.0,1.0,28.4,0,0
144007,0.4,23.0,0.0,,,28.0,0.0,11.0,64.0,24.0,1015.4,,,8.5,0,0
88241,22.8,30.4,5.0,4.2,8.7,33.0,19.0,17.0,77.0,42.0,1010.9,7.0,1.0,25.1,1,1
8396,7.3,15.9,4.4,4.8,,48.0,20.0,26.0,91.0,57.0,1014.0,8.0,6.0,10.3,1,1
97027,6.6,15.9,0.4,1.4,4.5,61.0,9.0,28.0,74.0,44.0,1017.3,,,10.5,0,1
98425,10.2,15.7,0.0,1.2,,46.0,11.0,24.0,90.0,62.0,1017.1,,,11.3,0,1
18384,10.2,18.5,0.0,,,50.0,22.0,28.0,33.0,26.0,1004.1,,,14.2,0,0
91088,19.8,26.7,16.4,,,56.0,37.0,30.0,59.0,63.0,1020.2,,,24.7,1,1
95658,22.3,30.5,0.0,8.4,10.3,31.0,13.0,19.0,56.0,46.0,1014.3,4.0,1.0,26.9,0,0
116084,23.0,34.9,0.0,,10.5,50.0,22.0,11.0,32.0,25.0,1012.4,3.0,1.0,24.5,0,0
16668,5.8,15.2,5.2,,,,0.0,4.0,97.0,83.0,,6.0,6.0,10.8,1,1
46432,17.2,27.0,0.0,9.6,,,,,40.0,14.0,,,,20.1,0,0
71090,12.1,17.7,0.0,5.0,1.0,41.0,20.0,9.0,70.0,83.0,1013.8,8.0,8.0,12.9,0,1
40211,13.3,18.5,30.6,,0.0,50.0,26.0,24.0,81.0,62.0,1020.5,8.0,8.0,15.3,1,1
13177,17.4,31.2,0.0,8.0,11.2,31.0,20.0,13.0,54.0,33.0,1014.9,3.0,4.0,22.4,0,0
11979,23.0,24.0,2.6,,,54.0,15.0,0.0,90.0,94.0,1007.0,8.0,8.0,24.4,1,1
73808,15.2,19.9,0.0,,,46.0,26.0,30.0,83.0,59.0,1015.1,,,15.7,0,0
2065,11.9,32.4,0.0,,,20.0,4.0,13.0,62.0,30.0,1011.8,,,19.8,0,0
59454,3.0,14.5,0.2,,,31.0,9.0,19.0,78.0,43.0,1014.7,1.0,5.0,8.5,0,1
80913,10.0,17.0,0.4,4.6,4.4,,9.0,13.0,69.0,54.0,1028.4,7.0,7.0,13.9,0,0
78467,17.4,24.0,6.0,3.8,3.0,48.0,20.0,19.0,87.0,55.0,1005.6,7.0,7.0,18.9,1,1
45096,20.3,24.2,14.4,,,28.0,20.0,20.0,84.0,78.0,1024.9,7.0,5.0,21.6,1,0
64798,8.1,12.0,0.0,3.2,0.2,76.0,33.0,41.0,68.0,67.0,1015.1,7.0,7.0,10.6,0,1
12954,3.2,17.6,0.0,3.0,9.8,50.0,19.0,31.0,53.0,30.0,1018.8,0.0,2.0,10.8,0,0
91806,16.8,21.9,25.4,,,35.0,11.0,15.0,98.0,71.0,1008.8,,,18.5,1,0
76157,11.1,19.6,3.8,6.6,8.0,63.0,24.0,28.0,78.0,82.0,1003.4,6.0,6.0,16.7,1,1
118592,12.0,19.0,3.6,3.0,3.6,57.0,22.0,22.0,93.0,79.0,1013.6,6.0,4.0,15.4,1,1
114870,6.0,18.9,2.2,,9.1,24.0,13.0,17.0,71.0,46.0,1017.9,1.0,5.0,13.7,1,0
9922,12.9,19.6,127.6,,3.5,72.0,43.0,11.0,80.0,72.0,1009.1,8.0,6.0,17.8,1,1
116907,8.7,20.8,0.8,,4.2,31.0,2.0,17.0,99.0,85.0,1020.4,,8.0,13.7,0,1
27676,11.2,17.4,2.0,0.0,,17.0,0.0,9.0,99.0,78.0,1006.7,,,12.9,1,1
61326,2.2,19.8,0.0,0.8,3.3,22.0,6.0,15.0,99.0,50.0,1017.1,7.0,7.0,7.5,0,0
141139,23.4,32.5,33.2,8.4,6.2,46.0,13.0,19.0,77.0,61.0,1008.2,7.0,7.0,27.8,1,1
9780,19.9,24.7,19.4,0.6,0.1,46.0,28.0,31.0,82.0,82.0,1020.2,8.0,8.0,23.1,1,1
2900,20.9,23.8,3.4,,,15.0,0.0,4.0,94.0,88.0,1013.3,8.0,4.0,21.9,1,1
123782,13.3,26.4,0.0,4.0,7.8,24.0,11.0,13.0,56.0,67.0,1017.0,7.0,7.0,18.1,0,1
4060,14.7,20.3,11.0,,,13.0,0.0,6.0,100.0,100.0,1018.7,,,16.0,1,1
109396,15.6,21.6,0.4,2.6,5.6,,9.0,28.0,75.0,66.0,1013.4,6.0,6.0,20.6,0,0
125723,7.0,15.6,1.2,,,26.0,7.0,7.0,94.0,67.0,,,,11.1,1,0
88443,18.6,22.7,0.6,3.6,0.3,30.0,13.0,17.0,87.0,73.0,1012.9,8.0,7.0,19.4,0,0
62338,15.1,20.1,0.0,4.6,2.6,24.0,6.0,17.0,70.0,70.0,1017.8,6.0,6.0,17.8,0,0
120035,11.1,26.1,0.0,7.0,6.9,31.0,17.0,20.0,72.0,37.0,1008.5,7.0,3.0,17.5,0,1
97066,8.1,16.4,0.0,,7.6,41.0,13.0,24.0,61.0,54.0,1021.4,,,11.4,0,1
137281,15.4,19.7,4.0,1.2,2.9,44.0,17.0,26.0,86.0,51.0,1018.2,7.0,5.0,15.9,1,0
104494,7.9,13.8,10.1,1.5,3.0,59.0,26.0,28.0,93.0,82.0,1008.8,8.0,7.0,9.6,1,1
1380,7.4,11.6,0.8,,,28.0,9.0,13.0,89.0,85.0,1008.0,8.0,8.0,8.8,0,1
22182,19.5,23.4,2.6,5.0,5.0,44.0,20.0,26.0,88.0,74.0,1004.5,7.0,3.0,21.0,1,0
40506,12.6,20.1,47.6,,,52.0,28.0,30.0,51.0,55.0,1022.0,5.0,7.0,18.8,1,0
11364,11.5,19.2,2.6,,,30.0,11.0,15.0,87.0,88.0,1017.6,8.0,8.0,16.1,1,1
88525,15.8,28.7,0.0,5.2,9.6,31.0,17.0,24.0,66.0,55.0,1012.7,1.0,3.0,23.4,0,0
122952,23.0,33.9,5.2,10.6,7.0,35.0,7.0,13.0,89.0,38.0,1007.0,4.0,1.0,23.9,1,1
9021,13.5,20.3,0.4,,,17.0,7.0,7.0,100.0,59.0,1016.9,8.0,8.0,13.8,0,0
143690,26.0,37.9,0.0,8.0,,46.0,17.0,24.0,63.0,,1002.8,7.0,,31.5,0,1
34944,21.6,31.2,0.0,4.6,12.8,52.0,17.0,37.0,63.0,56.0,1010.4,2.0,1.0,27.1,0,0
96564,17.1,28.7,0.0,11.8,1.0,46.0,9.0,7.0,51.0,44.0,1008.6,,,20.7,0,1
43514,12.4,19.6,0.0,,,46.0,19.0,33.0,65.0,77.0,1019.6,,,16.6,0,0
99417,19.2,22.6,0.0,,,33.0,9.0,17.0,73.0,64.0,1016.8,,,19.8,0,0
136840,21.7,33.0,30.0,12.2,7.3,63.0,9.0,33.0,79.0,65.0,1000.9,7.0,7.0,25.0,1,1
29358,16.8,23.8,2.8,,,46.0,6.0,6.0,95.0,70.0,1024.7,8.0,8.0,18.4,1,1
76465,9.6,16.9,4.4,0.8,6.9,28.0,13.0,7.0,95.0,70.0,1018.5,8.0,8.0,12.8,1,1
3374,12.9,23.4,4.6,,,48.0,22.0,28.0,51.0,37.0,1016.8,,,17.7,1,0
9084,20.8,27.7,3.0,4.6,10.6,30.0,13.0,15.0,92.0,72.0,1017.8,6.0,3.0,23.2,1,1
135620,10.5,20.8,0.0,,,46.0,11.0,30.0,85.0,65.0,,5.0,8.0,17.7,0,1
56047,5.7,18.6,0.0,,,63.0,26.0,39.0,74.0,52.0,1013.7,4.0,,11.4,0,0
105262,10.8,18.9,7.1,2.7,5.8,46.0,6.0,20.0,96.0,67.0,1011.1,8.0,,12.1,1,1
32603,20.5,26.4,0.0,9.2,8.8,57.0,15.0,33.0,63.0,69.0,1014.8,3.0,5.0,24.8,0,0
78747,9.5,29.6,0.0,6.4,12.5,26.0,6.0,9.0,73.0,34.0,1017.4,3.0,4.0,15.3,0,0
80937,8.6,14.1,24.4,4.2,5.3,59.0,9.0,24.0,100.0,54.0,1014.1,7.0,4.0,9.1,1,1
21244,15.9,20.1,0.0,4.4,8.6,46.0,17.0,22.0,64.0,68.0,1017.9,6.0,5.0,19.2,0,1
56030,5.2,10.3,5.0,,,50.0,26.0,24.0,99.0,85.0,1017.4,8.0,3.0,8.0,1,0
19113,14.2,18.4,2.8,,,52.0,33.0,31.0,79.0,67.0,1021.6,,,15.5,1,0
56962,11.2,17.1,0.0,,,41.0,17.0,24.0,76.0,60.0,1020.3,7.0,8.0,11.5,0,0
88922,22.3,29.9,0.0,6.2,10.0,30.0,6.0,15.0,65.0,70.0,1007.7,1.0,1.0,28.9,0,0
55243,4.3,20.8,0.0,,,31.0,22.0,7.0,55.0,32.0,1021.7,2.0,,14.8,0,0
119257,11.4,16.6,26.8,3.0,2.9,74.0,13.0,41.0,93.0,82.0,1005.0,5.0,7.0,14.8,1,1
135114,5.6,20.5,0.0,,,30.0,2.0,17.0,68.0,53.0,,,1.0,12.6,0,0
137605,14.0,16.5,11.0,4.2,0.0,44.0,9.0,9.0,94.0,95.0,1019.9,8.0,8.0,14.5,1,1
28625,16.9,32.6,0.0,4.0,,39.0,0.0,15.0,94.0,43.0,1012.0,,,21.1,0,1
114422,13.9,31.4,0.0,,,30.0,13.0,17.0,48.0,41.0,1009.1,,,23.4,0,0
19532,21.6,44.0,0.0,,,65.0,11.0,9.0,82.0,26.0,998.7,,,25.0,0,1
104814,10.3,13.2,1.4,3.2,1.5,52.0,9.0,17.0,81.0,63.0,1028.3,7.0,,10.6,1,0
9248,10.9,17.5,13.6,3.8,5.3,46.0,28.0,31.0,77.0,74.0,1021.0,6.0,5.0,14.1,1,1
6824,19.7,28.4,0.0,9.2,,43.0,24.0,22.0,61.0,46.0,1015.5,7.0,6.0,21.5,0,1
2096,10.1,22.8,27.0,,,44.0,17.0,24.0,63.0,34.0,1017.6,1.0,1.0,14.3,1,0
106181,11.1,16.9,0.0,4.0,8.0,54.0,17.0,26.0,57.0,92.0,1015.8,7.0,8.0,14.8,0,1
58854,17.0,18.2,11.8,2.4,,43.0,13.0,19.0,97.0,90.0,1011.5,8.0,8.0,17.0,1,1
51865,12.3,27.2,0.0,,,41.0,9.0,6.0,63.0,31.0,1018.1,,,17.9,0,0
48748,2.7,19.2,0.0,,,33.0,6.0,22.0,75.0,56.0,1008.7,,7.0,12.3,0,0
62626,15.6,22.7,0.0,6.2,5.4,31.0,9.0,9.0,72.0,44.0,1014.5,8.0,8.0,16.9,0,0
102983,10.8,21.5,1.6,4.4,4.5,50.0,15.0,15.0,87.0,54.0,1006.8,7.0,7.0,13.0,1,1
91481,18.3,19.8,4.6,,,35.0,17.0,17.0,99.0,83.0,1015.0,,,18.7,1,1
72176,17.9,28.0,0.0,4.0,10.1,43.0,26.0,20.0,68.0,35.0,1009.1,7.0,2.0,18.9,0,0
132326,4.8,14.2,0.0,3.4,5.5,70.0,31.0,9.0,51.0,44.0,1010.4,6.0,2.0,13.2,0,0
82718,7.0,20.4,0.0,6.4,10.9,28.0,0.0,11.0,81.0,55.0,1021.2,,,13.8,0,0
28737,7.3,22.7,0.0,2.1,,24.0,0.0,15.0,100.0,52.0,1019.1,,,12.0,0,0
54913,2.3,16.9,0.0,,,35.0,9.0,9.0,98.0,53.0,,,,7.1,0,0
111814,6.0,14.1,17.2,,,31.0,0.0,13.0,91.0,65.0,1019.5,,,8.4,1,0
34966,20.5,29.5,0.0,4.2,10.7,39.0,13.0,28.0,67.0,59.0,1008.7,1.0,3.0,23.8,0,0
1593,3.2,14.9,0.2,,,15.0,0.0,6.0,78.0,55.0,1031.1,,,6.1,0,0
49814,16.6,37.6,0.0,,,28.0,2.0,15.0,53.0,23.0,1012.2,,,24.5,0,0
32749,11.1,20.5,0.6,3.0,3.0,24.0,17.0,17.0,89.0,66.0,1032.2,3.0,6.0,13.0,0,0
143685,26.3,39.5,0.0,8.0,,41.0,11.0,13.0,55.0,,1004.1,2.0,,32.8,0,1
17572,12.6,24.7,0.0,,,,9.0,,65.0,,,3.0,,21.5,0,0
24582,17.8,20.0,9.8,,,37.0,15.0,17.0,68.0,91.0,,,,18.1,1,1
104241,8.9,21.0,0.0,6.6,10.9,37.0,13.0,17.0,59.0,35.0,1017.7,3.0,6.0,14.3,0,0
142940,24.5,34.2,3.4,5.6,,33.0,7.0,7.0,80.0,58.0,1006.3,8.0,7.0,27.6,1,1
114783,9.0,16.8,0.0,,8.3,35.0,7.0,20.0,68.0,55.0,1024.3,1.0,,11.3,0,0
29827,12.0,20.1,0.6,1.2,,63.0,6.0,28.0,42.0,28.0,1007.5,,,17.6,0,0
78726,21.1,35.0,0.0,13.6,10.0,50.0,19.0,15.0,51.0,34.0,1007.3,1.0,7.0,27.8,0,1
29171,12.5,24.4,0.0,,,37.0,15.0,11.0,68.0,87.0,1009.9,3.0,8.0,20.2,0,1
86753,18.9,29.1,0.0,8.0,10.7,33.0,6.0,15.0,56.0,42.0,1016.8,2.0,2.0,25.9,0,0
63087,7.1,14.8,0.0,,,24.0,15.0,13.0,86.0,67.0,1029.8,7.0,7.0,8.1,0,0
51912,13.7,32.5,0.0,,,37.0,9.0,11.0,72.0,36.0,1012.6,,,18.5,0,0
53401,-5.3,-1.5,0.6,,,61.0,24.0,11.0,99.0,100.0,,,,-3.8,0,1
61832,13.4,19.5,1.2,3.8,0.1,31.0,7.0,15.0,88.0,91.0,1013.7,8.0,8.0,15.9,1,1
125980,21.2,39.6,0.0,,,37.0,6.0,7.0,30.0,21.0,,,,32.6,0,0
139735,26.0,34.1,0.0,5.6,8.3,31.0,4.0,19.0,74.0,72.0,1008.9,7.0,7.0,28.9,0,1
137859,24.3,34.1,0.0,6.2,2.0,50.0,9.0,11.0,58.0,34.0,1003.7,7.0,7.0,27.5,0,0
123068,9.8,22.1,0.0,1.0,8.5,28.0,6.0,9.0,63.0,44.0,1020.5,1.0,1.0,16.0,0,0
86068,14.7,25.1,0.0,2.8,10.0,28.0,6.0,11.0,71.0,59.0,1020.8,1.0,3.0,19.7,0,1
54289,6.2,11.6,0.0,,,33.0,7.0,13.0,99.0,100.0,,,,9.0,0,1
17910,15.4,35.0,0.2,,,,0.0,,22.0,,,0.0,,26.0,0,0
9635,7.0,19.8,2.0,2.0,10.2,,4.0,13.0,68.0,41.0,1018.5,0.0,0.0,15.5,1,0
62829,6.8,14.4,3.8,6.2,8.8,50.0,35.0,24.0,74.0,66.0,1019.1,4.0,5.0,10.5,1,1
105254,0.8,16.0,0.0,2.1,10.0,26.0,6.0,15.0,78.0,39.0,1013.1,2.0,,9.4,0,0
104755,5.1,24.6,0.0,5.2,10.7,24.0,7.0,13.0,57.0,22.0,1017.9,4.0,,17.0,0,0
140383,24.7,27.7,29.0,7.2,0.0,80.0,24.0,7.0,96.0,98.0,997.9,8.0,8.0,24.9,1,1
122321,16.5,20.8,43.6,4.6,4.0,57.0,13.0,24.0,89.0,60.0,991.9,7.0,7.0,17.5,1,1
109516,6.8,13.0,16.0,5.6,2.8,,9.0,37.0,74.0,63.0,1014.3,7.0,4.0,11.8,1,1
4701,11.3,33.6,0.0,,,83.0,28.0,35.0,25.0,9.0,1003.6,,,25.6,0,0
132934,13.6,16.5,0.6,2.0,0.0,22.0,7.0,13.0,91.0,89.0,1018.2,8.0,8.0,14.7,0,1
55944,8.6,17.7,0.0,,,50.0,20.0,28.0,98.0,98.0,1001.7,6.0,8.0,11.5,0,1
53847,17.4,31.1,0.0,,,70.0,11.0,13.0,32.0,21.0,,,,21.4,0,1
48636,8.2,15.0,2.6,,,57.0,11.0,15.0,95.0,89.0,1010.2,8.0,8.0,12.0,1,1
16150,17.4,25.2,0.0,,,,0.0,7.0,75.0,70.0,,7.0,6.0,21.5,0,0
58728,2.7,11.2,0.0,0.6,,52.0,24.0,28.0,81.0,95.0,1014.7,7.0,8.0,9.2,0,1
1979,8.9,19.7,0.4,,,56.0,11.0,30.0,63.0,37.0,1003.7,,,11.8,0,0
105472,7.3,24.4,0.0,7.2,8.6,31.0,7.0,20.0,86.0,37.0,1013.5,6.0,,12.9,0,0
108250,13.5,22.4,0.0,6.2,,67.0,28.0,41.0,29.0,26.0,1010.6,7.0,,18.3,0,0
93946,22.8,29.2,0.2,6.6,7.4,35.0,0.0,24.0,77.0,74.0,1011.6,5.0,4.0,27.3,0,0
9165,13.8,24.0,0.2,4.2,9.0,56.0,22.0,26.0,50.0,58.0,1015.0,3.0,6.0,21.1,0,1
24697,9.1,17.8,3.2,,,24.0,4.0,17.0,100.0,58.0,,,,10.1,1,0
26974,16.9,18.0,6.2,,,28.0,9.0,11.0,98.0,90.0,,,,17.1,1,1
49906,6.0,17.0,0.0,,,20.0,7.0,4.0,79.0,52.0,1024.8,,,10.5,0,0
38200,1.6,23.7,0.0,6.0,11.3,30.0,6.0,15.0,58.0,21.0,1019.9,2.0,3.0,12.5,0,1
122504,14.1,27.1,0.0,5.4,12.3,33.0,17.0,17.0,57.0,44.0,1017.3,2.0,2.0,20.0,0,0
80587,10.8,16.9,0.8,3.6,0.2,50.0,15.0,15.0,63.0,59.0,1010.1,7.0,7.0,13.4,0,0
87780,21.2,25.7,0.2,4.6,1.1,52.0,30.0,28.0,75.0,68.0,1016.5,7.0,7.0,22.8,0,0
68354,13.7,22.3,0.0,6.4,1.0,,46.0,37.0,35.0,70.0,997.6,7.0,7.0,22.3,0,1
105147,12.9,22.6,0.0,5.8,0.0,52.0,7.0,9.0,55.0,57.0,1011.8,7.0,,17.5,0,1
1158,18.8,19.6,0.0,,,52.0,7.0,15.0,62.0,92.0,1011.1,8.0,8.0,19.3,0,1
111883,1.9,14.3,3.4,,,28.0,9.0,15.0,73.0,63.0,1020.4,,,11.8,1,1
106786,3.1,14.8,0.0,,,26.0,13.0,9.0,69.0,37.0,1027.3,,,7.4,0,0
142653,23.9,34.9,6.0,5.6,,46.0,6.0,9.0,,,1005.7,2.0,4.0,27.1,1,1
76058,12.5,17.1,0.2,5.0,10.1,33.0,17.0,19.0,65.0,62.0,1022.3,7.0,7.0,14.8,0,0
51837,11.0,17.8,0.0,,,59.0,17.0,26.0,61.0,49.0,996.0,,,14.5,0,1
92040,22.4,29.8,0.0,,,52.0,22.0,35.0,57.0,60.0,1012.7,,,27.0,0,0
69014,13.0,16.7,3.2,5.6,0.8,48.0,24.0,30.0,76.0,76.0,1004.5,7.0,7.0,14.6,1,1
9743,17.4,20.6,50.2,5.8,0.3,39.0,17.0,22.0,94.0,80.0,1013.2,8.0,8.0,17.9,1,1
89613,21.2,29.3,0.0,8.0,,56.0,37.0,37.0,48.0,45.0,1019.0,2.0,1.0,26.2,0,1
134040,9.9,16.8,0.0,,,15.0,0.0,6.0,83.0,64.0,1016.3,,,11.8,0,1
51589,16.7,31.0,0.0,,,33.0,4.0,13.0,73.0,41.0,1018.0,,,20.3,0,1
78250,6.6,20.2,0.0,4.0,6.8,61.0,26.0,24.0,39.0,50.0,1011.6,7.0,7.0,17.2,0,1
47872,0.3,13.9,0.0,,,35.0,0.0,22.0,98.0,44.0,1002.8,7.0,5.0,5.2,0,1
57054,4.2,7.9,0.0,,,56.0,35.0,30.0,100.0,98.0,1012.4,7.0,8.0,4.5,0,1
60689,14.1,28.6,0.0,,,44.0,13.0,20.0,67.0,37.0,1011.2,,3.0,18.5,0,0
100491,6.3,17.7,0.4,,8.8,39.0,17.0,24.0,88.0,52.0,1016.0,2.0,6.0,11.9,0,1
32885,16.7,21.4,0.0,5.6,6.4,33.0,17.0,20.0,57.0,62.0,1021.4,7.0,7.0,21.0,0,0
38059,1.7,14.5,0.0,0.4,6.3,20.0,11.0,9.0,99.0,56.0,1028.9,8.0,2.0,6.0,0,0
45808,7.4,16.3,0.0,1.2,,30.0,6.0,19.0,75.0,65.0,1027.9,7.0,7.0,12.1,0,1
120646,9.8,19.5,8.0,1.2,2.5,31.0,0.0,9.0,97.0,64.0,1024.9,7.0,6.0,12.1,1,1
27840,11.7,18.8,16.0,2.0,,37.0,2.0,19.0,86.0,49.0,1022.3,,,13.5,1,1
101453,6.2,14.3,0.8,0.0,0.9,70.0,15.0,31.0,99.0,84.0,1011.5,8.0,8.0,10.5,0,1
41157,7.5,28.0,0.0,4.0,,41.0,22.0,17.0,56.0,24.0,1024.1,0.0,5.0,18.0,0,0
43804,10.3,16.1,0.0,,,44.0,13.0,37.0,71.0,77.0,1024.0,8.0,,12.9,0,1
52210,-2.8,0.0,5.6,,,,9.0,17.0,100.0,,,,,-0.1,1,0
94465,20.5,30.5,0.0,7.2,11.2,37.0,7.0,15.0,52.0,49.0,1009.9,2.0,3.0,27.1,0,0
